,Unnamed: 0,text,mod_text
895,895,"Kaum Z yang diketuainya mendukung Prabowo, berdasarkan kesadaran pribadi, bukan dipengaruhi kelompok atau parpol te… https://t.co/RoYZc5VvCU","['kaum', 'z', 'yang', 'ketua', 'dukung', 'prabowo', 'dasar', 'sadar', 'pribadi', 'bukan', 'pengaruh', 'kelompok', 'atau', 'parpol', 'te']"
896,896,Selamat Hari Sumpah Pemuda ke-94 ✊🏼 https://t.co/epXKVjIxRC,"['selamat', 'hari', 'sumpah', 'pemuda', 'ke']"
897,897,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
piyama bear size 10 Rp5.000 di toko FANIA… https://t.co/YnbygYsLvi","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'piyama', 'bear', 'size', 'rp', 'di', 'toko', 'fania']"
898,898,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
dress anak bahan levis Rp5.000 di toko FAN… https://t.co/co5bjMF2gh","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'dress', 'anak', 'bahan', 'levis', 'rp', 'di', 'toko', 'fan']"
899,899,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
dress bunga lucu Rp5.000 di toko FANIA GRO… https://t.co/jnVVfQz1Id","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'dress', 'bunga', 'lucu', 'rp', 'di', 'toko', 'fania', 'gro']"
900,900,"Tak hanya mendukung, relawan kaum milenial tersebut akan mengawal Prabowo Subianto sampai menjadi presiden. Mending… https://t.co/eV0PVh5UCG","['tak', 'hanya', 'dukung', 'rawan', 'kaum', 'milenial', 'sebut', 'akan', 'awal', 'prabowo', 'subianto', 'sampai', 'jadi', 'presiden', 'mending']"
901,901,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
tas ransel adidas predator Rp10.000 di tok… https://t.co/EKt1yDsRk2","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'tas', 'ransel', 'adidas', 'predator', 'rp', 'di', 'tok']"
902,902,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
kemeja polos army Rp5.000 di toko FANIA GR… https://t.co/ZVyki4a1hL","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'kemeja', 'polos', 'army', 'rp', 'di', 'toko', 'fania', 'gr']"
903,903,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
kemeja polos wanita Rp5.000 di toko FANIA… https://t.co/0BAqBmJOeR","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'kemeja', 'polos', 'wanita', 'rp', 'di', 'toko', 'fania']"
904,904,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
amplop paperline isi uang 20.000 Rp22.000… https://t.co/vUy6dKLaa5","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'amplop', 'paperline', 'isi', 'uang', 'rp']"
905,905,"Kalo sakit hati apa ya guys bahasa Inggris nya ?? 🤔

Wajib punya untuk pemula 🔥
Buku bahasa Inggris yg rekomended d… https://t.co/aaiN2cnNiw","['kalo', 'sakit', 'hati', 'apa', 'ya', 'guys', 'bahasa', 'inggris', 'nya', 'wajib', 'punya', 'untuk', 'mula', 'buku', 'bahasa', 'inggris', 'yg', 'rekomended', 'd']"
906,906,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
flip cover leather samsung A03 Core Rp15.0… https://t.co/JFN4V0joLr","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'flip', 'cover', 'leather', 'samsung', 'a', 'core', 'rp']"
907,907,"walau bagaimanapun, tetap ada respect pada pak prabowo, tidak menggunakan jasa buzzerRp,tidak membalas caci maki ap… https://t.co/4pmPU3Wn1U","['walau', 'bagaimana', 'tetap', 'ada', 'respect', 'pada', 'pak', 'prabowo', 'tidak', 'guna', 'jasa', 'buzzerrptidak', 'balas', 'caci', 'maki', 'ap']"
908,908,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
kartu brizzi limited edition Rp15.000 di t… https://t.co/dKLnhFbrN3","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'kartu', 'brizzi', 'limited', 'edition', 'rp', 'di', 't']"
909,909,@prabowo @Gerindra Selamat  pagi semoga pak @prabowo  cepat cepat partai sampean  deklarasi  kan pak Anies baswedan… https://t.co/JQGW8zpnxW,"['prabowo', 'gerindra', 'selamat', 'pagi', 'moga', 'pak', 'prabowo', 'cepat', 'cepat', 'partai', 'sampean', 'deklarasi', 'kan', 'pak', 'anies', 'baswedan']"
910,910,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
paku beton 3 cm Rp300 di toko FANIA GROSIR… https://t.co/ArWmSYSjjM","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'paku', 'beton', 'cm', 'rp', 'di', 'toko', 'fania', 'grosir']"
911,911,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
dispenser sabun cair Rp10.000 di toko FANI… https://t.co/XVI4rTvpRs","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'dispenser', 'sabun', 'cair', 'rp', 'di', 'toko', 'fani']"
912,912,@Erick374584 @detikcom @PKSejahtera Kan waktu Prabowo Sandi nyapres mereka juga PION aja. Kalah pulak. Menang aja d… https://t.co/J62x8hoPzc,"['erick', 'detikcom', 'pksejahtera', 'kan', 'waktu', 'prabowo', 'sandi', 'nyapres', 'mereka', 'juga', 'pion', 'aja', 'kalah', 'pulak', 'menang', 'aja', 'd']"
913,913,"@KompasTV Namun sayangnya, Prabowo akan gagal lagi untuk kesekian kalinya di Pilpres","['kompastv', 'namun', 'sayang', 'prabowo', 'akan', 'gagal', 'lagi', 'untuk', 'sekian', 'kali', 'di', 'pilpres']"
914,914,"@CNNIndonesia Ogah milih Prabowo lagi. Kapok!!
Anies ajah ah.. 😎","['cnnindonesia', 'ogah', 'milih', 'prabowo', 'lagi', 'kapok', 'anies', 'ajah', 'ah']"
915,915,"Gerindra: Prabowo Dihormati Dunia, Jadi Presiden Indonesia Lebih Baik Mending Prabowo https://t.co/cr0JVcPSMm dekade08","['gerindra', 'prabowo', 'hormat', 'dunia', 'jadi', 'presiden', 'indonesia', 'lebih', 'baik', 'mending', 'prabowo', 'dekade']"
916,916,Menhan Prabowo Ingatkan Soal Krisis Global Tahun Depan https://t.co/smiipKI5kg,"['menhan', 'prabowo', 'ingat', 'soal', 'krisis', 'global', 'tahun', 'depan']"
917,917,Muzani mengatakan bahwa persatuan dan kesatuan adalah kunci agar rakyat Indonesia bisa tersenyum. Hal itu yang meny… https://t.co/XiknoIpUo3,"['muzani', 'kata', 'bahwa', 'satu', 'dan', 'satu', 'adalah', 'kunci', 'agar', 'rakyat', 'indonesia', 'bisa', 'senyum', 'hal', 'itu', 'yang', 'meny']"
918,918,"@gurameikan100 @tvOneNews yang bener, hahahhaa.. aku mau tanya nih ke pak @prabowo , emang begitu ya pak? Menurut s… https://t.co/dE1eYI3fcB","['gurameikan', 'tvonenews', 'yang', 'bener', 'hahahhaa', 'aku', 'mau', 'tanya', 'nih', 'ke', 'pak', 'prabowo', 'emang', 'begitu', 'ya', 'pak', 'turut', 's']"
919,919,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/pgUO1q07m2","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
920,920,"@geloraco Kalo diterima, nanti bakal seperti Gerindra,semenjak Prabowo jadi menteri, Gerindra jadi........","['geloraco', 'kalo', 'terima', 'nanti', 'bakal', 'seperti', 'gerindrasemenjak', 'prabowo', 'jadi', 'menteri', 'gerindra', 'jadi']"
921,921,Kekuasaan Jokowi akan terus berlanjut lewat Capresnya. Anies Baswedan dibutuhkan untuk melawan itu… https://t.co/qUZfhfsLBo,"['kuasa', 'jokowi', 'akan', 'terus', 'lanjut', 'lewat', 'capresnya', 'anies', 'baswedan', 'butuh', 'untuk', 'lawan', 'itu']"
922,922,"@yogyanekarta @Dahnilanzar @prabowo @Kemhan_RI ini, ini harusnya","['yogyanekarta', 'dahnilanzar', 'prabowo', 'kemhanri', 'ini', 'ini', 'harus']"
923,923,"""Kalian masih muda-muda, percaya kepada kemampuanmu. Percaya kepada kekuatanmu. Minta kekuatan dari Yang Maha Kuasa… https://t.co/FJo2Zpe6tu","['kalian', 'masih', 'mudamuda', 'percaya', 'kepada', 'mampu', 'percaya', 'kepada', 'kuat', 'minta', 'kuat', 'dari', 'yang', 'maha', 'kuasa']"
924,924,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
atasan baju tidur Rp5.000 di toko FANIA GR… https://t.co/ByTyEM5BPi","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'atas', 'baju', 'tidur', 'rp', 'di', 'toko', 'fania', 'gr']"
925,925,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
mini sealer Rp2.000 di toko FANIA GROSIR T… https://t.co/1YO0DTTYhB","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'mini', 'sealer', 'rp', 'di', 'toko', 'fania', 'grosir', 't']"
926,926,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
cartridge hp 680 hp 682 bekas - 682 Rp5.00… https://t.co/V3V9Uiyk7e","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'cartridge', 'hp', 'hp', 'bekas', 'rp']"
927,927,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
buku tabungan sekolah Rp500 di toko FANIA… https://t.co/2RNmK1uXgz","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'buku', 'tabung', 'sekolah', 'rp', 'di', 'toko', 'fania']"
928,928,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
map upacara bendera Rp15.000 di toko FANIA… https://t.co/bUXOAez34T","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'map', 'upacara', 'bendera', 'rp', 'di', 'toko', 'fania']"
929,929,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
dispenser sabun cair Rp10.000 di toko FANI… https://t.co/eU7jCi2172","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'dispenser', 'sabun', 'cair', 'rp', 'di', 'toko', 'fani']"
930,930,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
selempang petugas upacara Rp7.500 di toko… https://t.co/Bxm6YjNicp","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'selempang', 'tugas', 'upacara', 'rp', 'di', 'toko']"
931,931,Prabowo memberikan kesempatan kepada anak-anak Palestina untuk mendapatkan beasiswa kuliah di Universitas Pertahana… https://t.co/xXaKbIM2sZ,"['prabowo', 'beri', 'sempat', 'kepada', 'anakanak', 'palestina', 'untuk', 'dapat', 'beasiswa', 'kuliah', 'di', 'universitas', 'tahana']"
932,932,"""Negara Palestina di awal kemerdekaan Republik Indonesia tidak hanya sekadar mengakui, tidak sekadar mendukung, tet… https://t.co/HQHUt9ISXr","['negara', 'palestina', 'di', 'awal', 'merdeka', 'republik', 'indonesia', 'tidak', 'hanya', 'sekadar', 'aku', 'tidak', 'sekadar', 'dukung', 'tet']"
933,933,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
pengiris bawang Rp5.000 di toko FANIA GROS… https://t.co/pljXcjXmGX","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'kir', 'bawang', 'rp', 'di', 'toko', 'fania', 'gros']"
934,934,"Nasdem Mulai Sosialisasi Capres, Wasekjen: Akhir Tahun Elektabilitas Anies Susul Ganjar dan Prabowo… https://t.co/64wHkgljNG","['nasdem', 'mulai', 'sosialisasi', 'capres', 'wasekjen', 'akhir', 'tahun', 'elektabilitas', 'anies', 'susul', 'ganjar', 'dan', 'prabowo']"
935,935,"Bertumpah dari satu, 
Berbangsa satu, 
Menjunjung Bahasa Persatuan, 

Kami Indonesia
Selamat hari sumpah pemuda, 
B… https://t.co/9uXK30jTdu","['tumpah', 'dari', 'satu', 'bangsa', 'satu', 'junjung', 'bahasa', 'satu', 'kami', 'indonesia', 'selamat', 'hari', 'sumpah', 'pemuda', 'b']"
936,936,“Sekali lagi ini saya anggap harapan dan tantangan. Dan saya akan bekerja sebaik mungkin dalam hari dan tahun-tahun… https://t.co/7QtgVvGYhZ,"['sekali', 'lagi', 'ini', 'saya', 'anggap', 'harap', 'dan', 'tantang', 'dan', 'saya', 'akan', 'kerja', 'baik', 'mungkin', 'dalam', 'hari', 'dan', 'tahuntahun']"
937,937,❤️ Pak Prabowo krn dia effort banget mau mimpin kita,"['pak', 'prabowo', 'krn', 'dia', 'effort', 'banget', 'mau', 'mimpin', 'kita']"
938,938,Prabowo lantas menekankan bahwa pertahanan yang kuat adalah perintah UUD 1945 yang dalam pembukaannya menyebutkan t… https://t.co/DspCapvN5x,"['prabowo', 'lantas', 'tekan', 'bahwa', 'tahan', 'yang', 'kuat', 'adalah', 'perintah', 'uud', 'yang', 'dalam', 'buka', 'sebut', 't']"
939,939,"""Apa yang akan dilakukan Prabowo kalau beliau jadi presiden? Yang menjadi obsesi beliau cuma satu saja, beliau ingi… https://t.co/lSZ8bOrHWn","['apa', 'yang', 'akan', 'laku', 'prabowo', 'kalau', 'beliau', 'jadi', 'presiden', 'yang', 'jadi', 'obsesi', 'beliau', 'cuma', 'satu', 'saja', 'beliau', 'ingi']"
940,940,"Raih Penghargaan Outstanding Leader in Defense &amp; Security, Prabowo: Ini Harapan dan Tantangan Mending Prabowo… https://t.co/aOuM79fIKU","['raih', 'harga', 'outstanding', 'leader', 'in', 'defense', 'security', 'prabowo', 'ini', 'harap', 'dan', 'tantang', 'mending', 'prabowo']"
941,941,@prabowo Saya nasi tiwul pak https://t.co/oeXiT9eLbp,"['prabowo', 'saya', 'nasi', 'tiwul', 'pak']"
942,942,"@alisyarief bloon yang pasti..woy Syarief kalau iya ijazahnya Palsu, yang gugat Bukan Bambang Tri dan Egi Sujana, t… https://t.co/B2OQjhE0Ru","['alisyarief', 'bloon', 'yang', 'pastiwoy', 'syarief', 'kalau', 'iya', 'ijazah', 'palsu', 'yang', 'gugat', 'bukan', 'bambang', 'tri', 'dan', 'egi', 'sujana', 't']"
943,943,"""Pak Prabowo menyadari bahwa kegotongroyongan diperlukan dalam mambangun dan memajukan bangsa kita,"" kata Muzani Me… https://t.co/HiGlcLEfSH","['pak', 'prabowo', 'sadar', 'bahwa', 'kegotongroyongan', 'perlu', 'dalam', 'mambangun', 'dan', 'maju', 'bangsa', 'kita', 'kata', 'muzani', 'me']"
944,944,"https://t.co/ZmYb7TGoV1 
Refly Harun;
""Kalau hanya Prabowo vs Ganjar sama saja Istana vs Istana""","['refly', 'harun', 'kalau', 'hanya', 'prabowo', 'vs', 'ganjar', 'sama', 'saja', 'istana', 'vs', 'istana']"
945,945,@Dahnilanzar @prabowo @Kemhan_RI Kl sumbangsih Indonesia k Palestina konkret dn berhsl (bantu kemerdekaan Palestina… https://t.co/yiexUI1HPu,"['dahnilanzar', 'prabowo', 'kemhanri', 'kl', 'sumbangsih', 'indonesia', 'k', 'palestina', 'konkret', 'dn', 'berhsl', 'bantu', 'merdeka', 'palestina']"
946,946,"@BennyKeef @prabowo @susipudjiastuti @Gerindra Pokoknya turun semua, barengan kampanyenya #KopiSusi","['bennykeef', 'prabowo', 'susipudjiastuti', 'gerindra', 'pokok', 'turun', 'semua', 'bareng', 'kampanye', 'kopisusi']"
947,947,"Prabowo ingin melihat rakyat tersenyum menatap masa depan. Kalau rakyat senyum mengahadapi masa depan, itu artinya… https://t.co/pDZ4vPL9UT","['prabowo', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'kalau', 'rakyat', 'senyum', 'mengahadapi', 'masa', 'depan', 'itu', 'arti']"
948,948,@prabowo Pak ada yang bunuh diri minum racun serangga karena faktor ekonomi bapak kan pejabat pemerintah tentu sang… https://t.co/HR55JE0rrw,"['prabowo', 'pak', 'ada', 'yang', 'bunuh', 'diri', 'minum', 'racun', 'serangga', 'karena', 'faktor', 'ekonomi', 'bapak', 'kan', 'jabat', 'perintah', 'tentu', 'sang']"
949,949,"Jika Prabowo diberi kesempatan untuk memimpin bangsa Indonesia, cuma satu hal yang ingin Prabowo lakukan. Yaitu mel… https://t.co/Sn7DcT7AM5","['jika', 'prabowo', 'beri', 'sempat', 'untuk', 'pimpin', 'bangsa', 'indonesia', 'cuma', 'satu', 'hal', 'yang', 'ingin', 'prabowo', 'laku', 'yaitu', 'mel']"
950,950,@BosPurwa Tanda² mau jadiin Prabowo-Puan,"['bospurwa', 'tanda', 'mau', 'jadiin', 'prabowopuan']"
951,951,"""Kalau kemampuan itu kemudian ditingkatkan dalam kursi kepresidenan. Insya Allah bangsa Indonesia akan lebih baik k… https://t.co/e6R2lwhc50","['kalau', 'mampu', 'itu', 'kemudian', 'tingkat', 'dalam', 'kursi', 'presiden', 'insya', 'allah', 'bangsa', 'indonesia', 'akan', 'lebih', 'baik', 'k']"
952,952,"Diperlukan pemimpin yang memiliki visi yang jelas, serta memiliki karakter pimpin yang kuat, tegas, dan disegani ol… https://t.co/0B1ZdFIi7D","['perlu', 'pimpin', 'yang', 'milik', 'visi', 'yang', 'jelas', 'serta', 'milik', 'karakter', 'pimpin', 'yang', 'kuat', 'tegas', 'dan', 'segani', 'ol']"
953,953,"""Karena itu kami merasa tidak berlebihan kalau Prabowo adalah orang yang tepat untuk memimpin bangsa kita ke depan,… https://t.co/IEOa9ui6Rb","['karena', 'itu', 'kami', 'rasa', 'tidak', 'lebih', 'kalau', 'prabowo', 'adalah', 'orang', 'yang', 'tepat', 'untuk', 'pimpin', 'bangsa', 'kita', 'ke', 'depan']"
954,954,"Kalau jadi Presiden, Prabowo Subianto Ingin Lihat Rakyat Tersenyum Menatap Masa Depan Mending Prabowo https://t.co/S490PATSBI dekade08","['kalau', 'jadi', 'presiden', 'prabowo', 'subianto', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan', 'mending', 'prabowo', 'dekade']"
955,955,"Kalau jadi Presiden, Prabowo Subianto Ingin Lihat Rakyat Tersenyum Menatap Masa Depan https://t.co/bEwTKBqh5q… https://t.co/l2i6Baum04","['kalau', 'jadi', 'presiden', 'prabowo', 'subianto', 'ingin', 'lihat', 'rakyat', 'senyum', 'tatap', 'masa', 'depan']"
956,956,"Pada Kamis siang, tujuh mantan Kapolri menemui Kapolri Jenderal Listyo Sigit Prabowo untuk memberikan masukan dan s… https://t.co/TqiCacSUmF","['pada', 'kamis', 'siang', 'tujuh', 'mantan', 'kapolri', 'temu', 'kapolri', 'jenderal', 'listyo', 'sigit', 'prabowo', 'untuk', 'beri', 'masuk', 'dan', 's']"
957,957,"Kinerja Prabowo mendapat nilai positif lebih tinggi (76,1 persen) dibandingkan Anies Baswedan sebagai Gubernur DKI… https://t.co/scOQRXGc3E","['kerja', 'prabowo', 'dapat', 'nilai', 'positif', 'lebih', 'tinggi', 'persen', 'banding', 'anies', 'baswedan', 'bagai', 'gubernur', 'dki']"
958,958,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
sabuk / kopel Rp5.000 di toko FANIA GROSIR… https://t.co/HQ446nkzFR","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'sabuk', 'kopel', 'rp', 'di', 'toko', 'fania', 'grosir']"
959,959,@bumnbersatu Pak Prabowo mana Pak Fransiskus Xaverius Arief Poyuwono?,"['bumnbersatu', 'pak', 'prabowo', 'mana', 'pak', 'fransiskus', 'xaverius', 'arief', 'poyuwono']"
960,960,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
botol bekas sabun biore 100 ml Rp500 di to… https://t.co/6AEd3hY0nG","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'botol', 'bekas', 'sabun', 'biore', 'ml', 'rp', 'di', 'to']"
961,961,@prabowo Koalisi 3 telor melawan 4 sambal ?,"['prabowo', 'koalisi', 'telor', 'lawan', 'sambal']"
962,962,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
tas belanja indo atau alfa Rp500 di toko F… https://t.co/vqhGhWYrwc","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'tas', 'belanja', 'indo', 'atau', 'alfa', 'rp', 'di', 'toko', 'f']"
963,963,@Dahnilanzar @prabowo @Kemhan_RI Sebenarnya bagus kalau jadi Presiden.,"['dahnilanzar', 'prabowo', 'kemhanri', 'benar', 'bagus', 'kalau', 'jadi', 'presiden']"
964,964,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
gordein / hordeng Rp2.000 di toko FANIA GR… https://t.co/61z3MYtge8","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'gordein', 'hordeng', 'rp', 'di', 'toko', 'fania', 'gr']"
965,965,Prabowo Subianto ibaratnya paket lengkap bagi kepemimpinan Indonesia.. yang setuju retweet keraaassss https://t.co/ZHK2pNrof7,"['prabowo', 'subianto', 'ibarat', 'paket', 'lengkap', 'bagi', 'pimpin', 'indonesia', 'yang', 'tuju', 'retweet', 'keraaassss']"
966,966,"Kok kolam cebong hanya rame komentari Deklarasi Anies capres ya, sementara diem saat Prabowo + Muhaimin Deklarasi.… https://t.co/gy4nmVykJT","['kok', 'kolam', 'cebong', 'hanya', 'rame', 'komentar', 'deklarasi', 'anies', 'capres', 'ya', 'sementara', 'diem', 'saat', 'prabowo', 'muhaimin', 'deklarasi']"
967,967,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
botol antis 30 ml Rp100 di toko FANIA GROS… https://t.co/hmikA2r1rk","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'botol', 'antis', 'ml', 'rp', 'di', 'toko', 'fania', 'gros']"
968,968,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
cartridge hp 680 black and colour Rp175.00… https://t.co/ckYYLODF2a","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'cartridge', 'hp', 'black', 'and', 'colour', 'rp']"
969,969,@detikcom hidup prabowo,"['detikcom', 'hidup', 'prabowo']"
970,970,IPO juga melakukan survei elektabilitas calon presiden (capres) untuk Pilpres 2024. Hasil survei tersebut menempatk… https://t.co/KROEAAtOTm,"['ipo', 'juga', 'laku', 'survei', 'elektabilitas', 'calon', 'presiden', 'capres', 'untuk', 'pilpres', 'hasil', 'survei', 'sebut', 'menempatk']"
971,971,@kompascom Kalau Anies dan Prabowo rakyat sudah kenal.  Tapi yang satu lagi itu siapa? Prestasinya apa?,"['kompascom', 'kalau', 'anies', 'dan', 'prabowo', 'rakyat', 'sudah', 'kenal', 'tapi', 'yang', 'satu', 'lagi', 'itu', 'siapa', 'prestasi', 'apa']"
972,972,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger 
buku kamus keuangan dan akuntansi Rp5.000… https://t.co/4u6hWxuH5a","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'buku', 'kamus', 'uang', 'dan', 'akuntansi', 'rp']"
973,973,"menhan prabowo Selamat Hari Sumpah Pemuda Nikita Mirzani #OnitsukaTiger  
Kaos anak doraemon Rp7.000 di toko FANIA… https://t.co/Z17ooLsUOq","['menhan', 'prabowo', 'selamat', 'hari', 'sumpah', 'pemuda', 'nikita', 'mirzani', 'onitsukatiger', 'kaos', 'anak', 'doraemon', 'rp', 'di', 'toko', 'fania']"
